occurrance|characterCount|wordCount
argument.n.bnc.00068548|400|71
argument.n.bnc.00068571|334|60
argument.n.bnc.00068586|445|83
argument.n.bnc.00068618|314|57
argument.n.bnc.00068736|322|52
argument.n.bnc.00068816|277|48
argument.n.bnc.00069233|463|89
argument.n.bnc.00069351|321|53
argument.n.bnc.00069452|284|51
argument.n.bnc.00069461|512|93
argument.n.bnc.00069523|461|77
argument.n.bnc.00069623|367|68
argument.n.bnc.00069723|562|85
argument.n.bnc.00069852|472|93
argument.n.bnc.00070031|108|23
argument.n.bnc.00070360|250|46
argument.n.bnc.00070665|496|98
argument.n.bnc.00071596|659|124
argument.n.bnc.00071915|580|103
argument.n.bnc.00072221|379|62
argument.n.bnc.00072225|384|74
argument.n.bnc.00072239|270|49
argument.n.bnc.00072253|314|60
argument.n.bnc.00072389|348|62
argument.n.bnc.00072760|451|75
argument.n.bnc.00072807|390|65
argument.n.bnc.00074131|303|54
argument.n.bnc.00074516|464|81
argument.n.bnc.00075485|207|39
argument.n.bnc.00076235|336|65
argument.n.bnc.00076326|232|39
argument.n.bnc.00076693|265|50
argument.n.bnc.00076697|207|38
argument.n.bnc.00077018|427|76
argument.n.bnc.00077243|385|71
argument.n.bnc.00077302|503|91
argument.n.bnc.00079250|271|50
argument.n.bnc.00080494|377|67
argument.n.bnc.00080811|358|61
argument.n.bnc.00081362|341|62
argument.n.bnc.00082060|224|41
argument.n.bnc.00082484|296|53
argument.n.bnc.00083316|498|91
argument.n.bnc.00084076|205|31
argument.n.bnc.00084384|684|122
argument.n.bnc.00084443|255|42
argument.n.bnc.00084448|205|39
argument.n.bnc.00084801|354|67
argument.n.bnc.00084894|279|43
argument.n.bnc.00084957|277|47
argument.n.bnc.00085055|149|25
argument.n.bnc.00086028|138|25
argument.n.bnc.00086644|233|43
argument.n.bnc.00086811|350|70
argument.n.bnc.00087652|383|71
argument.n.bnc.00088308|663|119
argument.n.bnc.00088326|344|60
argument.n.bnc.00088332|301|51
argument.n.bnc.00088682|120|25
argument.n.bnc.00090503|190|39
argument.n.bnc.00091010|443|83
argument.n.bnc.00091088|417|78
argument.n.bnc.00094112|537|99
argument.n.bnc.00094709|278|47
argument.n.bnc.00096979|216|38
argument.n.bnc.00097762|174|35
argument.n.bnc.00098426|380|65
argument.n.bnc.00098448|155|29
argument.n.bnc.00099363|153|28
argument.n.bnc.00099457|238|43
argument.n.bnc.00101214|251|43
argument.n.bnc.00101507|308|52
argument.n.bnc.00101579|240|47
argument.n.bnc.00103202|358|68
argument.n.bnc.00104361|413|72
argument.n.bnc.00105306|100|16
argument.n.bnc.00105317|174|32
argument.n.bnc.00105346|204|38
argument.n.bnc.00105645|576|94
argument.n.bnc.00105764|317|55
argument.n.bnc.00106818|199|35
argument.n.bnc.00106859|388|67
argument.n.bnc.00108794|570|99
argument.n.bnc.00108796|597|106
argument.n.bnc.00109978|357|65
argument.n.bnc.00110549|464|76
argument.n.bnc.00113021|308|57
argument.n.bnc.00114370|362|68
argument.n.bnc.00114439|305|53
argument.n.bnc.00114470|428|75
argument.n.bnc.00114471|456|75
argument.n.bnc.00114479|368|64
argument.n.bnc.00114486|461|85
argument.n.bnc.00115107|154|28
argument.n.bnc.00116180|180|33
argument.n.bnc.00116989|367|75
argument.n.bnc.00117778|532|95
argument.n.bnc.00119847|421|74
argument.n.bnc.00121498|251|47
argument.n.bnc.00121670|390|76
argument.n.bnc.00123047|471|84
argument.n.bnc.00127125|191|31
argument.n.bnc.00127217|192|29
argument.n.bnc.00131545|276|45
argument.n.bnc.00133560|319|52
argument.n.bnc.00133651|584|99
argument.n.bnc.00135892|89|17
argument.n.bnc.00135953|247|46
argument.n.bnc.00136018|434|83
argument.n.bnc.00136021|150|31
argument.n.bnc.00136062|268|52
argument.n.bnc.00136372|363|67
argument.n.bnc.00136756|232|41
argument.n.bnc.00137287|224|36
argument.n.bnc.00137479|263|46
argument.n.bnc.00137821|118|17
argument.n.bnc.00138128|190|34
argument.n.bnc.00138189|80|15
argument.n.bnc.00138228|360|69
argument.n.bnc.00138491|554|102
argument.n.bnc.00139457|468|87
argument.n.bnc.00139725|423|72
argument.n.bnc.00139890|262|48
argument.n.bnc.00143114|277|46
argument.n.bnc.00144394|415|72
argument.n.bnc.00146875|473|84
argument.n.bnc.00147012|375|69
argument.n.bnc.00147261|559|96
argument.n.bnc.00147345|343|60
argument.n.bnc.00148099|200|39
argument.n.bnc.00150197|471|82
argument.n.bnc.00150226|219|35
argument.n.bnc.00150599|267|45
argument.n.bnc.00150614|746|130
argument.n.bnc.00150665|259|52
argument.n.bnc.00151092|210|37
argument.n.bnc.00151404|239|39
argument.n.bnc.00151849|323|57
argument.n.bnc.00151967|213|37
argument.n.bnc.00151983|386|64
arm.n.bnc.00001857|274|52
arm.n.bnc.00003355|432|83
arm.n.bnc.00004403|206|39
arm.n.bnc.00005894|457|87
arm.n.bnc.00008679|484|88
arm.n.bnc.00012375|188|38
arm.n.bnc.00015281|238|48
arm.n.bnc.00015372|150|28
arm.n.bnc.00015404|95|19
arm.n.bnc.00016245|228|46
arm.n.bnc.00017076|31|7
arm.n.bnc.00019432|104|23
arm.n.bnc.00020457|114|27
arm.n.bnc.00026871|207|36
arm.n.bnc.00029264|568|95
arm.n.bnc.00029339|583|102
arm.n.bnc.00029679|575|104
arm.n.bnc.00029681|447|77
arm.n.bnc.00030388|354|73
arm.n.bnc.00030540|119|27
arm.n.bnc.00030604|80|17
arm.n.bnc.00031605|145|32
arm.n.bnc.00031709|123|26
arm.n.bnc.00032228|66|14
arm.n.bnc.00032360|233|53
arm.n.bnc.00032429|183|44
arm.n.bnc.00032632|196|39
arm.n.bnc.00033408|320|68
arm.n.bnc.00033435|85|16
arm.n.bnc.00033490|262|61
arm.n.bnc.00034113|117|22
arm.n.bnc.00034603|235|47
arm.n.bnc.00034847|348|67
arm.n.bnc.00034971|254|50
arm.n.bnc.00034999|309|60
arm.n.bnc.00035016|335|61
arm.n.bnc.00035038|252|48
arm.n.bnc.00035040|249|49
arm.n.bnc.00035059|348|67
arm.n.bnc.00035083|284|58
arm.n.bnc.00035159|180|36
arm.n.bnc.00035160|237|46
arm.n.bnc.00035166|245|48
arm.n.bnc.00035333|169|31
arm.n.bnc.00035756|527|106
arm.n.bnc.00036128|237|47
arm.n.bnc.00036308|221|45
arm.n.bnc.00036312|278|50
arm.n.bnc.00036366|175|34
arm.n.bnc.00036500|355|71
arm.n.bnc.00036521|93|20
arm.n.bnc.00036527|127|24
arm.n.bnc.00036595|389|79
arm.n.bnc.00036750|319|61
arm.n.bnc.00036807|97|20
arm.n.bnc.00036817|308|62
arm.n.bnc.00036838|526|96
arm.n.bnc.00036922|207|39
arm.n.bnc.00036984|546|108
arm.n.bnc.00037126|137|27
arm.n.bnc.00037163|412|84
arm.n.bnc.00037166|455|85
arm.n.bnc.00037180|349|68
arm.n.bnc.00037349|206|41
arm.n.bnc.00037533|561|105
arm.n.bnc.00037540|186|33
arm.n.bnc.00037551|152|34
arm.n.bnc.00037606|172|38
arm.n.bnc.00037793|490|97
arm.n.bnc.00037954|178|32
arm.n.bnc.00038050|279|56
arm.n.bnc.00038052|89|16
arm.n.bnc.00039452|161|29
arm.n.bnc.00040001|274|59
arm.n.bnc.00040382|222|47
arm.n.bnc.00040504|362|68
arm.n.bnc.00040597|143|28
arm.n.bnc.00041153|96|21
arm.n.bnc.00041621|60|14
arm.n.bnc.00041631|182|41
arm.n.bnc.00041635|61|16
arm.n.bnc.00041827|159|34
arm.n.bnc.00041840|148|31
arm.n.bnc.00042236|81|15
arm.n.bnc.00042620|112|24
arm.n.bnc.00042653|117|23
arm.n.bnc.00042719|106|21
arm.n.bnc.00045514|116|23
arm.n.bnc.00045761|148|34
arm.n.bnc.00045790|101|20
arm.n.bnc.00046027|125|23
arm.n.bnc.00046036|149|33
arm.n.bnc.00046106|94|18
arm.n.bnc.00046195|55|12
arm.n.bnc.00046310|167|34
arm.n.bnc.00046537|183|38
arm.n.bnc.00046710|228|50
arm.n.bnc.00047411|189|37
arm.n.bnc.00048615|253|42
arm.n.bnc.00048786|100|20
arm.n.bnc.00049153|124|24
arm.n.bnc.00049156|136|28
arm.n.bnc.00049157|112|24
arm.n.bnc.00049210|204|39
arm.n.bnc.00049211|284|57
arm.n.bnc.00049227|92|17
arm.n.bnc.00049230|155|28
arm.n.bnc.00049231|91|15
arm.n.bnc.00049236|130|24
arm.n.bnc.00049252|158|29
arm.n.bnc.00049269|230|41
arm.n.bnc.00049275|271|53
arm.n.bnc.00049293|179|31
arm.n.bnc.00049300|371|69
arm.n.bnc.00049305|241|42
arm.n.bnc.00049331|205|43
arm.n.bnc.00049333|163|32
arm.n.bnc.00049336|236|46
arm.n.bnc.00049343|218|37
arm.n.bnc.00049347|151|30
arm.n.bnc.00049363|82|18
arm.n.bnc.00049368|263|52
arm.n.bnc.00049369|235|46
arm.n.bnc.00049381|238|42
arm.n.bnc.00049387|146|27
arm.n.bnc.00049400|226|38
arm.n.bnc.00049478|365|72
arm.n.bnc.00049507|220|42
arm.n.bnc.00049518|257|50
arm.n.bnc.00049519|181|34
arm.n.bnc.00049523|137|25
arm.n.bnc.00049535|271|60
arm.n.bnc.00049536|244|49
arm.n.bnc.00049554|190|40
arm.n.bnc.00049558|172|34
arm.n.bnc.00049576|187|39
arm.n.bnc.00049578|240|44
arm.n.bnc.00049579|271|46
arm.n.bnc.00049830|494|89
arm.n.bnc.00050588|238|43
arm.n.bnc.00050947|258|59
arm.n.bnc.00050973|272|53
arm.n.bnc.00051237|223|45
arm.n.bnc.00051265|148|26
arm.n.bnc.00055839|411|73
arm.n.bnc.00056571|422|80
arm.n.bnc.00056574|619|127
arm.n.bnc.00056584|478|91
arm.n.bnc.00056614|738|152
arm.n.bnc.00056627|399|72
arm.n.bnc.00056633|393|72
arm.n.bnc.00056639|349|67
arm.n.bnc.00056656|213|42
arm.n.bnc.00056657|225|36
arm.n.bnc.00056660|394|69
arm.n.bnc.00056712|465|87
arm.n.bnc.00056758|177|30
arm.n.bnc.00056802|298|60
arm.n.bnc.00056806|386|73
arm.n.bnc.00056815|193|35
arm.n.bnc.00056915|286|53
arm.n.bnc.00056918|482|89
arm.n.bnc.00056941|461|82
arm.n.bnc.00056958|352|65
arm.n.bnc.00057036|438|85
arm.n.bnc.00057103|210|39
arm.n.bnc.00057122|240|44
arm.n.bnc.00057150|272|54
arm.n.bnc.00057192|291|58
arm.n.bnc.00057212|551|105
arm.n.bnc.00057219|231|39
arm.n.bnc.00057232|422|74
arm.n.bnc.00057260|340|64
arm.n.bnc.00057262|272|53
arm.n.bnc.00057271|334|67
arm.n.bnc.00057365|111|19
arm.n.bnc.00057367|270|58
arm.n.bnc.00057610|326|59
arm.n.bnc.00057653|485|96
arm.n.bnc.00058059|242|51
arm.n.bnc.00058061|330|60
arm.n.bnc.00061505|98|20
arm.n.bnc.00063311|80|18
arm.n.bnc.00064309|258|56
arm.n.bnc.00064311|158|31
arm.n.bnc.00064589|243|48
arm.n.bnc.00065313|414|94
arm.n.bnc.00065391|238|45
arm.n.bnc.00065621|147|33
arm.n.bnc.00066008|424|75
arm.n.bnc.00067065|286|50
arm.n.bnc.00070967|212|46
arm.n.bnc.00070984|595|114
arm.n.bnc.00071038|103|19
arm.n.bnc.00072298|225|48
arm.n.bnc.00072489|277|49
arm.n.bnc.00072546|42|9
arm.n.bnc.00072881|347|60
arm.n.bnc.00072964|300|54
arm.n.bnc.00075898|309|61
arm.n.bnc.00077728|416|78
arm.n.bnc.00077732|342|62
arm.n.bnc.00077884|521|89
arm.n.bnc.00078003|289|55
arm.n.bnc.00078453|334|56
arm.n.bnc.00078497|162|32
arm.n.bnc.00079610|141|27
arm.n.bnc.00080908|255|41
arm.n.bnc.00081037|201|37
arm.n.bnc.00081477|532|99
arm.n.bnc.00082098|154|31
arm.n.bnc.00083341|405|72
arm.n.bnc.00083508|460|95
arm.n.bnc.00083701|504|89
arm.n.bnc.00084010|364|61
arm.n.bnc.00084416|353|59
arm.n.bnc.00085473|338|62
arm.n.bnc.00085474|231|44
arm.n.bnc.00085477|281|52
arm.n.bnc.00085482|213|39
arm.n.bnc.00086949|241|47
arm.n.bnc.00087285|231|40
arm.n.bnc.00087641|380|75
arm.n.bnc.00087679|315|54
arm.n.bnc.00087755|279|52
arm.n.bnc.00087757|222|46
arm.n.bnc.00088403|263|45
arm.n.bnc.00088727|255|49
arm.n.bnc.00088886|270|46
arm.n.bnc.00089661|189|37
arm.n.bnc.00092359|421|80
arm.n.bnc.00093853|475|85
arm.n.bnc.00096931|423|77
arm.n.bnc.00097038|446|81
arm.n.bnc.00097348|324|60
arm.n.bnc.00098224|455|81
arm.n.bnc.00100718|262|48
arm.n.bnc.00100845|153|28
arm.n.bnc.00101725|223|43
arm.n.bnc.00101746|338|64
arm.n.bnc.00102286|272|51
arm.n.bnc.00102590|400|80
arm.n.bnc.00104522|484|85
arm.n.bnc.00105039|320|56
arm.n.bnc.00105091|307|62
arm.n.bnc.00105135|524|84
arm.n.bnc.00108100|443|83
arm.n.bnc.00109927|383|68
arm.n.bnc.00112257|292|58
arm.n.bnc.00113747|262|44
arm.n.bnc.00115097|466|89
arm.n.bnc.00115768|267|49
arm.n.bnc.00116260|240|37
arm.n.bnc.00116261|276|46
arm.n.bnc.00117261|514|96
arm.n.bnc.00118531|288|49
arm.n.bnc.00118642|208|40
arm.n.bnc.00118658|330|58
arm.n.bnc.00119526|597|115
arm.n.bnc.00121534|305|55
arm.n.bnc.00122693|230|54
arm.n.bnc.00122694|327|78
arm.n.bnc.00122695|454|89
arm.n.bnc.00125007|111|25
arm.n.bnc.00125065|183|42
arm.n.bnc.00125185|449|96
ask.v.bnc.00000095|190|34
ask.v.bnc.00000105|231|43
ask.v.bnc.00000106|201|37
ask.v.bnc.00000110|203|39
ask.v.bnc.00000134|238|49
ask.v.bnc.00000378|188|35
ask.v.bnc.00000658|455|90
ask.v.bnc.00000669|188|39
ask.v.bnc.00000718|229|43
ask.v.bnc.00000969|174|33
ask.v.bnc.00001159|209|40
ask.v.bnc.00001659|309|60
ask.v.bnc.00001769|204|36
ask.v.bnc.00002089|166|37
ask.v.bnc.00002174|333|60
ask.v.bnc.00002210|529|88
ask.v.bnc.00002236|262|50
ask.v.bnc.00002311|405|75
ask.v.bnc.00002579|192|37
ask.v.bnc.00002773|254|49
ask.v.bnc.00002801|151|24
ask.v.bnc.00002866|348|61
ask.v.bnc.00003502|252|44
ask.v.bnc.00003637|476|91
ask.v.bnc.00004046|208|42
ask.v.bnc.00004260|247|52
ask.v.bnc.00004349|216|46
ask.v.bnc.00004507|741|132
ask.v.bnc.00004595|344|60
ask.v.bnc.00004946|108|21
ask.v.bnc.00005711|223|43
ask.v.bnc.00005850|411|74
ask.v.bnc.00005862|259|46
ask.v.bnc.00005874|503|96
ask.v.bnc.00006523|238|41
ask.v.bnc.00006991|385|63
ask.v.bnc.00006994|392|72
ask.v.bnc.00006996|287|59
ask.v.bnc.00007001|126|22
ask.v.bnc.00007049|173|37
ask.v.bnc.00007106|323|54
ask.v.bnc.00007238|261|55
ask.v.bnc.00007329|169|36
ask.v.bnc.00007961|239|47
ask.v.bnc.00008719|209|37
ask.v.bnc.00008747|738|131
ask.v.bnc.00009138|165|35
ask.v.bnc.00009151|269|47
ask.v.bnc.00009227|160|30
ask.v.bnc.00009228|232|44
ask.v.bnc.00009310|475|84
ask.v.bnc.00009857|107|26
ask.v.bnc.00010027|162|35
ask.v.bnc.00010068|128|31
ask.v.bnc.00010290|156|33
ask.v.bnc.00010344|31|8
ask.v.bnc.00010390|155|36
ask.v.bnc.00010779|125|28
ask.v.bnc.00011076|28|7
ask.v.bnc.00011239|140|29
ask.v.bnc.00011293|300|61
ask.v.bnc.00011417|334|68
ask.v.bnc.00011980|77|13
ask.v.bnc.00012021|159|34
ask.v.bnc.00012148|88|19
ask.v.bnc.00012304|29|7
ask.v.bnc.00012316|108|28
ask.v.bnc.00012619|90|24
ask.v.bnc.00012627|115|25
ask.v.bnc.00012653|30|8
ask.v.bnc.00012662|89|21
ask.v.bnc.00012672|142|32
ask.v.bnc.00012714|37|9
ask.v.bnc.00013445|575|102
ask.v.bnc.00013584|144|28
ask.v.bnc.00013650|360|62
ask.v.bnc.00014097|153|28
ask.v.bnc.00014150|513|96
ask.v.bnc.00014196|287|59
ask.v.bnc.00014201|283|57
ask.v.bnc.00014474|413|71
ask.v.bnc.00014478|473|94
ask.v.bnc.00015227|110|21
ask.v.bnc.00015252|82|15
ask.v.bnc.00015376|106|26
ask.v.bnc.00015714|113|21
ask.v.bnc.00015726|121|22
ask.v.bnc.00015770|108|21
ask.v.bnc.00015840|72|18
ask.v.bnc.00016000|95|22
ask.v.bnc.00016062|125|26
ask.v.bnc.00016201|165|31
ask.v.bnc.00016250|121|27
ask.v.bnc.00016284|143|30
ask.v.bnc.00016285|79|15
ask.v.bnc.00016363|46|8
ask.v.bnc.00016391|155|36
ask.v.bnc.00016643|75|16
ask.v.bnc.00016857|100|26
ask.v.bnc.00016994|51|9
ask.v.bnc.00017357|278|50
ask.v.bnc.00017400|104|21
ask.v.bnc.00017414|114|26
ask.v.bnc.00017472|134|28
ask.v.bnc.00017478|174|35
ask.v.bnc.00017527|155|36
ask.v.bnc.00017603|218|42
ask.v.bnc.00017674|94|20
ask.v.bnc.00017742|161|33
ask.v.bnc.00017909|141|28
ask.v.bnc.00017989|145|29
ask.v.bnc.00018094|150|35
ask.v.bnc.00018603|421|74
ask.v.bnc.00019244|95|19
ask.v.bnc.00019273|184|42
ask.v.bnc.00019339|52|12
ask.v.bnc.00019378|202|42
ask.v.bnc.00019388|215|44
ask.v.bnc.00019417|112|23
ask.v.bnc.00019554|77|17
ask.v.bnc.00019599|147|28
ask.v.bnc.00019625|133|33
ask.v.bnc.00019699|106|22
ask.v.bnc.00019700|53|11
ask.v.bnc.00019726|118|26
ask.v.bnc.00020081|164|35
ask.v.bnc.00020106|148|33
ask.v.bnc.00020166|140|33
ask.v.bnc.00020255|65|17
ask.v.bnc.00020263|71|16
ask.v.bnc.00020437|122|27
ask.v.bnc.00020473|68|17
ask.v.bnc.00020505|56|13
ask.v.bnc.00020558|61|15
ask.v.bnc.00020609|73|18
ask.v.bnc.00020652|70|17
ask.v.bnc.00020733|16|4
ask.v.bnc.00020932|103|25
ask.v.bnc.00021047|92|20
ask.v.bnc.00021111|103|24
ask.v.bnc.00021314|36|8
ask.v.bnc.00021371|91|18
ask.v.bnc.00021459|202|44
ask.v.bnc.00021471|140|32
ask.v.bnc.00021502|273|60
ask.v.bnc.00021506|27|7
ask.v.bnc.00021522|30|6
ask.v.bnc.00021536|63|16
ask.v.bnc.00021558|189|44
ask.v.bnc.00021780|84|18
ask.v.bnc.00021812|141|27
ask.v.bnc.00021824|20|5
ask.v.bnc.00021844|71|17
ask.v.bnc.00021857|157|34
ask.v.bnc.00021943|63|15
ask.v.bnc.00022041|64|16
ask.v.bnc.00022137|124|28
ask.v.bnc.00022142|28|7
ask.v.bnc.00022188|20|4
ask.v.bnc.00022203|60|13
ask.v.bnc.00022207|152|32
ask.v.bnc.00022239|93|21
ask.v.bnc.00022253|114|28
ask.v.bnc.00022272|77|18
ask.v.bnc.00022330|113|23
ask.v.bnc.00022335|135|30
ask.v.bnc.00022343|176|42
ask.v.bnc.00022856|304|57
ask.v.bnc.00022879|267|51
ask.v.bnc.00022883|264|53
ask.v.bnc.00024312|295|54
ask.v.bnc.00024507|389|79
ask.v.bnc.00025319|139|28
ask.v.bnc.00025333|83|16
ask.v.bnc.00025498|311|60
ask.v.bnc.00025581|242|45
ask.v.bnc.00025693|351|71
ask.v.bnc.00025880|320|66
ask.v.bnc.00026697|250|54
ask.v.bnc.00026718|223|38
ask.v.bnc.00027108|179|37
ask.v.bnc.00027207|264|54
ask.v.bnc.00027372|186|40
ask.v.bnc.00027374|157|31
ask.v.bnc.00027632|252|45
ask.v.bnc.00027831|108|22
ask.v.bnc.00028003|248|48
ask.v.bnc.00028134|159|29
ask.v.bnc.00028165|95|17
ask.v.bnc.00028201|256|45
ask.v.bnc.00028203|144|30
ask.v.bnc.00028302|184|36
ask.v.bnc.00028369|194|37
ask.v.bnc.00028427|193|39
ask.v.bnc.00028466|122|23
ask.v.bnc.00028483|145|31
ask.v.bnc.00028521|253|44
ask.v.bnc.00028617|278|50
ask.v.bnc.00028831|116|22
ask.v.bnc.00028915|306|53
ask.v.bnc.00029089|210|42
ask.v.bnc.00029237|280|49
ask.v.bnc.00029296|578|104
ask.v.bnc.00029394|369|70
ask.v.bnc.00029514|483|90
ask.v.bnc.00029517|161|28
ask.v.bnc.00029543|305|57
ask.v.bnc.00029586|296|55
ask.v.bnc.00029736|707|125
ask.v.bnc.00029737|699|126
ask.v.bnc.00029778|440|84
ask.v.bnc.00030075|430|78
ask.v.bnc.00030526|136|28
ask.v.bnc.00031111|85|19
ask.v.bnc.00031663|104|23
ask.v.bnc.00031679|142|32
ask.v.bnc.00031761|95|21
ask.v.bnc.00031780|342|66
ask.v.bnc.00031824|141|30
ask.v.bnc.00032470|138|27
ask.v.bnc.00032564|177|43
ask.v.bnc.00033160|49|12
ask.v.bnc.00035513|192|42
ask.v.bnc.00035889|197|42
ask.v.bnc.00035911|204|43
ask.v.bnc.00035966|497|96
ask.v.bnc.00036032|88|16
ask.v.bnc.00036050|321|69
ask.v.bnc.00036090|100|22
ask.v.bnc.00036091|350|73
ask.v.bnc.00036095|57|14
ask.v.bnc.00036389|169|37
ask.v.bnc.00036423|155|31
ask.v.bnc.00036446|168|38
ask.v.bnc.00036828|118|22
ask.v.bnc.00036847|63|11
ask.v.bnc.00036863|81|17
ask.v.bnc.00036871|102|24
ask.v.bnc.00037208|186|39
ask.v.bnc.00037268|68|15
ask.v.bnc.00037296|49|12
ask.v.bnc.00037332|74|15
ask.v.bnc.00037377|185|37
ask.v.bnc.00037552|156|31
ask.v.bnc.00037877|62|11
ask.v.bnc.00037933|95|19
ask.v.bnc.00038105|177|37
ask.v.bnc.00038219|118|22
ask.v.bnc.00038257|150|31
ask.v.bnc.00038307|254|45
ask.v.bnc.00038365|154|33
ask.v.bnc.00038405|216|43
ask.v.bnc.00038542|352|69
ask.v.bnc.00038729|416|73
ask.v.bnc.00039529|95|18
ask.v.bnc.00039895|271|50
ask.v.bnc.00039981|529|106
ask.v.bnc.00040287|196|37
ask.v.bnc.00040434|44|11
ask.v.bnc.00040457|76|16
ask.v.bnc.00040557|77|16
atmosphere.n.bnc.00002330|404|77
atmosphere.n.bnc.00002376|432|82
atmosphere.n.bnc.00002573|553|103
atmosphere.n.bnc.00005654|373|68
atmosphere.n.bnc.00006500|127|23
atmosphere.n.bnc.00007204|194|34
atmosphere.n.bnc.00007649|131|25
atmosphere.n.bnc.00008451|438|78
atmosphere.n.bnc.00012198|70|14
atmosphere.n.bnc.00013097|196|32
atmosphere.n.bnc.00013101|512|86
atmosphere.n.bnc.00013102|474|84
atmosphere.n.bnc.00013133|324|57
atmosphere.n.bnc.00013148|487|89
atmosphere.n.bnc.00013338|950|168
atmosphere.n.bnc.00018235|329|57
atmosphere.n.bnc.00019843|248|50
atmosphere.n.bnc.00021839|91|15
atmosphere.n.bnc.00022085|109|23
atmosphere.n.bnc.00031822|108|23
atmosphere.n.bnc.00034572|339|64
atmosphere.n.bnc.00035512|353|63
atmosphere.n.bnc.00036218|457|89
atmosphere.n.bnc.00036501|556|109
atmosphere.n.bnc.00038488|450|77
atmosphere.n.bnc.00041796|158|26
atmosphere.n.bnc.00041834|264|50
atmosphere.n.bnc.00041993|139|24
atmosphere.n.bnc.00047259|167|33
atmosphere.n.bnc.00048529|261|53
atmosphere.n.bnc.00055387|423|76
atmosphere.n.bnc.00055765|401|69
atmosphere.n.bnc.00056193|257|42
atmosphere.n.bnc.00056286|302|57
atmosphere.n.bnc.00056328|273|50
atmosphere.n.bnc.00056400|435|80
atmosphere.n.bnc.00056412|486|79
atmosphere.n.bnc.00056826|457|81
atmosphere.n.bnc.00056978|360|68
atmosphere.n.bnc.00057084|254|47
atmosphere.n.bnc.00057129|578|97
atmosphere.n.bnc.00057133|489|87
atmosphere.n.bnc.00057382|523|88
atmosphere.n.bnc.00057536|302|50
atmosphere.n.bnc.00057632|136|23
atmosphere.n.bnc.00057654|331|59
atmosphere.n.bnc.00058202|346|70
atmosphere.n.bnc.00059862|320|56
atmosphere.n.bnc.00066483|356|56
atmosphere.n.bnc.00070799|254|51
atmosphere.n.bnc.00071999|351|61
atmosphere.n.bnc.00073306|204|39
atmosphere.n.bnc.00073507|275|49
atmosphere.n.bnc.00073993|567|101
atmosphere.n.bnc.00074324|215|43
atmosphere.n.bnc.00076628|152|23
atmosphere.n.bnc.00078351|284|50
atmosphere.n.bnc.00081337|215|37
atmosphere.n.bnc.00082476|284|48
atmosphere.n.bnc.00083498|324|59
atmosphere.n.bnc.00083667|589|104
atmosphere.n.bnc.00083690|347|56
atmosphere.n.bnc.00086813|138|30
atmosphere.n.bnc.00091034|470|88
atmosphere.n.bnc.00092260|430|83
atmosphere.n.bnc.00092830|541|95
atmosphere.n.bnc.00093330|349|60
atmosphere.n.bnc.00096901|469|86
atmosphere.n.bnc.00099741|130|24
atmosphere.n.bnc.00100373|458|79
atmosphere.n.bnc.00101019|271|42
atmosphere.n.bnc.00101783|364|63
atmosphere.n.bnc.00102317|417|78
atmosphere.n.bnc.00102661|113|22
atmosphere.n.bnc.00104022|209|42
atmosphere.n.bnc.00104458|302|52
atmosphere.n.bnc.00106555|206|41
atmosphere.n.bnc.00107221|276|56
atmosphere.n.bnc.00107225|251|37
atmosphere.n.bnc.00109157|185|32
atmosphere.n.bnc.00109414|478|85
atmosphere.n.bnc.00114155|213|42
atmosphere.n.bnc.00114848|244|43
atmosphere.n.bnc.00117497|346|66
atmosphere.n.bnc.00117697|318|61
atmosphere.n.bnc.00119009|314|61
atmosphere.n.bnc.00119780|329|63
atmosphere.n.bnc.00128316|384|69
